latitude,longitude,quarter,year,sum_etage_hors_sol,sum_nombre_logement,nombre_logement_per_population,avg_annee_construction,sum_superficie_terrain,area,area_per_population,population,dwellings,dwellings_per_population,households,households_per_population,averagehouseholdsize,averageage,averagesizeofcensusfamilies,workers,workers_per_population,caserne_count,incendie_count,sum_superficie_batiment,superficie_batiment_per_population,incendie_count_last_100,incendie_count_last_300,alarm_incendie_count_last_100,total_crimes_last_100,vols_count_last_100,mefait_count_last_100,vol_de_vehicule_count_last_100,introduction_count_last_100,infractions_entrainant_count_last_100
45.52,-73.58,2,2020,5505,6825,15.441176470588236,1927.67,495345,0.04428,0.00010018099547511313,442,251,0.5678733031674208,224,0.50678733031674206,2,39.3,2.6,130,0.29411764705882354,0,9,1836010,4153.8687782805428,9,19,41,85,2,19,6,36,0
45.52,-73.58,3,2020,5505,6825,15.441176470588236,1927.67,495345,0.04428,0.00010018099547511313,442,251,0.5678733031674208,224,0.50678733031674206,2,39.3,2.6,130,0.29411764705882354,0,4,1836010,4153.8687782805428,10,21,36,68,1,25,5,29,0
45.52,-73.58,4,2020,5505,6825,15.441176470588236,1927.67,495345,0.04428,0.00010018099547511313,442,251,0.5678733031674208,224,0.50678733031674206,2,39.3,2.6,130,0.29411764705882354,0,0,1836010,4153.8687782805428,4,18,41,82,3,18,6,46,0
45.52,-73.57,1,2015,4410,7010,17.139364303178485,1930.28,427215,0.03163,7.7334963325183365e-05,409,263,0.64303178484107582,243,0.59413202933985332,1.7,37.8,2.5,105,0.25672371638141811,0,5,2092327,5115.7139364303175,0,0,16,12,0,1,0,7,0
45.52,-73.57,2,2015,4410,7010,17.139364303178485,1930.28,427215,0.03163,7.7334963325183365e-05,409,263,0.64303178484107582,243,0.59413202933985332,1.7,37.8,2.5,105,0.25672371638141811,0,5,2092327,5115.7139364303175,7,7,55,62,2,23,1,26,0
45.52,-73.57,3,2015,4410,7010,17.139364303178485,1930.28,427215,0.03163,7.7334963325183365e-05,409,263,0.64303178484107582,243,0.59413202933985332,1.7,37.8,2.5,105,0.25672371638141811,0,3,2092327,5115.7139364303175,6,11,42,88,0,30,6,39,0
45.52,-73.57,4,2015,4410,7010,17.139364303178485,1930.28,427215,0.03163,7.7334963325183365e-05,409,263,0.64303178484107582,243,0.59413202933985332,1.7,37.8,2.5,105,0.25672371638141811,0,0,2092327,5115.7139364303175,3,13,43,102,5,18,14,35,0
45.52,-73.57,1,2016,4410,7010,17.139364303178485,1930.28,427215,0.03163,7.7334963325183365e-05,409,263,0.64303178484107582,243,0.59413202933985332,1.7,37.8,2.5,105,0.25672371638141811,0,2,2092327,5115.7139364303175,1,9,47,85,1,15,6,37,0
45.52,-73.57,2,2016,4410,7010,17.139364303178485,1930.28,427215,0.03163,7.7334963325183365e-05,409,263,0.64303178484107582,243,0.59413202933985332,1.7,37.8,2.5,105,0.25672371638141811,0,6,2092327,5115.7139364303175,2,5,41,87,3,28,2,32,0
45.52,-73.57,3,2016,4410,7010,17.139364303178485,1930.28,427215,0.03163,7.7334963325183365e-05,409,263,0.64303178484107582,243,0.59413202933985332,1.7,37.8,2.5,105,0.25672371638141811,0,3,2092327,5115.7139364303175,7,9,66,105,3,19,3,60,0
45.52,-73.57,4,2016,4410,7010,17.139364303178485,1930.28,427215,0.03163,7.7334963325183365e-05,409,263,0.64303178484107582,243,0.59413202933985332,1.7,37.8,2.5,105,0.25672371638141811,0,0,2092327,5115.7139364303175,3,11,52,105,4,11,2,66,1
45.52,-73.57,1,2017,4410,7010,17.139364303178485,1930.28,427215,0.03163,7.7334963325183365e-05,409,263,0.64303178484107582,243,0.59413202933985332,1.7,37.8,2.5,105,0.25672371638141811,0,1,2092327,5115.7139364303175,0,9,48,80,2,12,1,40,1
45.52,-73.57,2,2017,4410,7010,17.139364303178485,1930.28,427215,0.03163,7.7334963325183365e-05,409,263,0.64303178484107582,243,0.59413202933985332,1.7,37.8,2.5,105,0.25672371638141811,0,4,2092327,5115.7139364303175,2,5,32,116,6,17,2,61,0
45.52,-73.57,3,2017,4410,7010,17.139364303178485,1930.28,427215,0.03163,7.7334963325183365e-05,409,263,0.64303178484107582,243,0.59413202933985332,1.7,37.8,2.5,105,0.25672371638141811,0,6,2092327,5115.7139364303175,6,7,45,122,3,26,3,61,0
45.52,-73.57,4,2017,4410,7010,17.139364303178485,1930.28,427215,0.03163,7.7334963325183365e-05,409,263,0.64303178484107582,243,0.59413202933985332,1.7,37.8,2.5,105,0.25672371638141811,0,3,2092327,5115.7139364303175,8,13,54,154,7,32,7,76,0
45.52,-73.57,1,2018,4410,7010,17.139364303178485,1930.28,427215,0.03163,7.7334963325183365e-05,409,263,0.64303178484107582,243,0.59413202933985332,1.7,37.8,2.5,105,0.25672371638141811,0,2,2092327,5115.7139364303175,4,14,76,93,5,22,4,46,0
45.52,-73.57,2,2018,4410,7010,17.139364303178485,1930.28,427215,0.03163,7.7334963325183365e-05,409,263,0.64303178484107582,243,0.59413202933985332,1.7,37.8,2.5,105,0.25672371638141811,0,4,2092327,5115.7139364303175,2,11,53,75,3,27,2,27,0
45.52,-73.57,3,2018,4410,7010,17.139364303178485,1930.28,427215,0.03163,7.7334963325183365e-05,409,263,0.64303178484107582,243,0.59413202933985332,1.7,37.8,2.5,105,0.25672371638141811,0,4,2092327,5115.7139364303175,4,9,53,87,1,37,4,28,0
45.52,-73.57,4,2018,4410,7010,17.139364303178485,1930.28,427215,0.03163,7.7334963325183365e-05,409,263,0.64303178484107582,243,0.59413202933985332,1.7,37.8,2.5,105,0.25672371638141811,0,0,2092327,5115.7139364303175,4,10,47,76,2,23,1,27,0
45.52,-73.57,1,2019,4410,7010,17.139364303178485,1930.28,427215,0.03163,7.7334963325183365e-05,409,263,0.64303178484107582,243,0.59413202933985332,1.7,37.8,2.5,105,0.25672371638141811,0,4,2092327,5115.7139364303175,2,10,45,79,5,10,1,28,0
45.52,-73.57,2,2019,4410,7010,17.139364303178485,1930.28,427215,0.03163,7.7334963325183365e-05,409,263,0.64303178484107582,243,0.59413202933985332,1.7,37.8,2.5,105,0.25672371638141811,0,4,2092327,5115.7139364303175,5,9,49,66,3,10,4,24,0
45.52,-73.57,3,2019,4410,7010,17.139364303178485,1930.28,427215,0.03163,7.7334963325183365e-05,409,263,0.64303178484107582,243,0.59413202933985332,1.7,37.8,2.5,105,0.25672371638141811,0,10,2092327,5115.7139364303175,7,11,56,63,1,17,4,27,0
45.52,-73.57,4,2019,4410,7010,17.139364303178485,1930.28,427215,0.03163,7.7334963325183365e-05,409,263,0.64303178484107582,243,0.59413202933985332,1.7,37.8,2.5,105,0.25672371638141811,0,2,2092327,5115.7139364303175,10,18,56,69,2,19,4,21,0
45.52,-73.57,1,2020,4410,7010,17.139364303178485,1930.28,427215,0.03163,7.7334963325183365e-05,409,263,0.64303178484107582,243,0.59413202933985332,1.7,37.8,2.5,105,0.25672371638141811,0,2,2092327,5115.7139364303175,3,17,46,74,3,10,7,25,0
45.52,-73.57,2,2020,4410,7010,17.139364303178485,1930.28,427215,0.03163,7.7334963325183365e-05,409,263,0.64303178484107582,243,0.59413202933985332,1.7,37.8,2.5,105,0.25672371638141811,0,9,2092327,5115.7139364303175,3,15,40,61,2,10,5,30,0
45.52,-73.57,3,2020,4410,7010,17.139364303178485,1930.28,427215,0.03163,7.7334963325183365e-05,409,263,0.64303178484107582,243,0.59413202933985332,1.7,37.8,2.5,105,0.25672371638141811,0,2,2092327,5115.7139364303175,9,13,23,61,2,15,7,28,0
45.52,-73.57,4,2020,4410,7010,17.139364303178485,1930.28,427215,0.03163,7.7334963325183365e-05,409,263,0.64303178484107582,243,0.59413202933985332,1.7,37.8,2.5,105,0.25672371638141811,0,0,2092327,5115.7139364303175,2,13,34,73,3,19,7,34,0
45.52,-73.56,1,2015,4318,6797,12.159212880143112,1947.14,475890,0.03727,6.667262969588551e-05,559,354,0.63327370304114494,313,0.55992844364937389,1.7,36.6,2.5,180,0.32200357781753131,0,5,1658830,2967.495527728086,2,2,13,33,8,9,1,7,0
45.52,-73.56,2,2015,4318,6797,12.159212880143112,1947.14,475890,0.03727,6.667262969588551e-05,559,354,0.63327370304114494,313,0.55992844364937389,1.7,36.6,2.5,180,0.32200357781753131,0,2,1658830,2967.495527728086,6,6,54,104,26,36,2,22,0
45.52,-73.56,3,2015,4318,6797,12.159212880143112,1947.14,475890,0.03727,6.667262969588551e-05,559,354,0.63327370304114494,313,0.55992844364937389,1.7,36.6,2.5,180,0.32200357781753131,0,4,1658830,2967.495527728086,3,8,58,115,18,41,3,35,1
45.52,-73.56,4,2015,4318,6797,12.159212880143112,1947.14,475890,0.03727,6.667262969588551e-05,559,354,0.63327370304114494,313,0.55992844364937389,1.7,36.6,2.5,180,0.32200357781753131,0,1,1658830,2967.495527728086,5,12,54,139,15,43,5,49,0
45.52,-73.56,1,2016,4318,6797,12.159212880143112,1947.14,475890,0.03727,6.667262969588551e-05,559,354,0.63327370304114494,313,0.55992844364937389,1.7,36.6,2.5,180,0.32200357781753131,0,1,1658830,2967.495527728086,1,7,42,118,15,37,3,38,0
45.52,-73.56,2,2016,4318,6797,12.159212880143112,1947.14,475890,0.03727,6.667262969588551e-05,559,354,0.63327370304114494,313,0.55992844364937389,1.7,36.6,2.5,180,0.32200357781753131,0,4,1658830,2967.495527728086,1,6,31,103,24,34,5,21,0
45.52,-73.56,3,2016,4318,6797,12.159212880143112,1947.14,475890,0.03727,6.667262969588551e-05,559,354,0.63327370304114494,313,0.55992844364937389,1.7,36.6,2.5,180,0.32200357781753131,0,3,1658830,2967.495527728086,4,6,50,113,13,39,6,33,0
45.52,-73.56,4,2016,4318,6797,12.159212880143112,1947.14,475890,0.03727,6.667262969588551e-05,559,354,0.63327370304114494,313,0.55992844364937389,1.7,36.6,2.5,180,0.32200357781753131,0,6,1658830,2967.495527728086,4,9,51,146,16,26,10,47,0
45.52,-73.56,1,2017,4318,6797,12.159212880143112,1947.14,475890,0.03727,6.667262969588551e-05,559,354,0.63327370304114494,313,0.55992844364937389,1.7,36.6,2.5,180,0.32200357781753131,0,2,1658830,2967.495527728086,7,14,44,163,29,44,7,46,0
45.52,-73.56,2,2017,4318,6797,12.159212880143112,1947.14,475890,0.03727,6.667262969588551e-05,559,354,0.63327370304114494,313,0.55992844364937389,1.7,36.6,2.5,180,0.32200357781753131,0,4,1658830,2967.495527728086,4,13,54,172,27,43,3,52,0
45.52,-73.56,3,2017,4318,6797,12.159212880143112,1947.14,475890,0.03727,6.667262969588551e-05,559,354,0.63327370304114494,313,0.55992844364937389,1.7,36.6,2.5,180,0.32200357781753131,0,2,1658830,2967.495527728086,4,12,55,220,27,58,3,73,0
45.52,-73.56,4,2017,4318,6797,12.159212880143112,1947.14,475890,0.03727,6.667262969588551e-05,559,354,0.63327370304114494,313,0.55992844364937389,1.7,36.6,2.5,180,0.32200357781753131,0,5,1658830,2967.495527728086,5,11,50,203,29,42,10,66,1
45.52,-73.56,1,2018,4318,6797,12.159212880143112,1947.14,475890,0.03727,6.667262969588551e-05,559,354,0.63327370304114494,313,0.55992844364937389,1.7,36.6,2.5,180,0.32200357781753131,0,2,1658830,2967.495527728086,6,12,78,121,21,26,12,40,1
45.52,-73.56,2,2018,4318,6797,12.159212880143112,1947.14,475890,0.03727,6.667262969588551e-05,559,354,0.63327370304114494,313,0.55992844364937389,1.7,36.6,2.5,180,0.32200357781753131,0,5,1658830,2967.495527728086,4,11,68,116,22,31,10,28,1
45.52,-73.56,3,2018,4318,6797,12.159212880143112,1947.14,475890,0.03727,6.667262969588551e-05,559,354,0.63327370304114494,313,0.55992844364937389,1.7,36.6,2.5,180,0.32200357781753131,0,2,1658830,2967.495527728086,6,13,48,112,22,28,7,33,0
45.52,-73.56,4,2018,4318,6797,12.159212880143112,1947.14,475890,0.03727,6.667262969588551e-05,559,354,0.63327370304114494,313,0.55992844364937389,1.7,36.6,2.5,180,0.32200357781753131,0,2,1658830,2967.495527728086,3,10,53,155,27,31,5,58,1
45.52,-73.56,1,2019,4318,6797,12.159212880143112,1947.14,475890,0.03727,6.667262969588551e-05,559,354,0.63327370304114494,313,0.55992844364937389,1.7,36.6,2.5,180,0.32200357781753131,0,3,1658830,2967.495527728086,3,10,71,103,13,26,5,40,0
45.52,-73.56,2,2019,4318,6797,12.159212880143112,1947.14,475890,0.03727,6.667262969588551e-05,559,354,0.63327370304114494,313,0.55992844364937389,1.7,36.6,2.5,180,0.32200357781753131,0,6,1658830,2967.495527728086,5,9,74,113,18,23,13,30,0
45.52,-73.56,3,2019,4318,6797,12.159212880143112,1947.14,475890,0.03727,6.667262969588551e-05,559,354,0.63327370304114494,313,0.55992844364937389,1.7,36.6,2.5,180,0.32200357781753131,0,3,1658830,2967.495527728086,6,11,62,140,19,36,11,43,0
45.52,-73.56,4,2019,4318,6797,12.159212880143112,1947.14,475890,0.03727,6.667262969588551e-05,559,354,0.63327370304114494,313,0.55992844364937389,1.7,36.6,2.5,180,0.32200357781753131,0,1,1658830,2967.495527728086,4,13,64,135,21,30,10,41,0
45.52,-73.56,1,2020,4318,6797,12.159212880143112,1947.14,475890,0.03727,6.667262969588551e-05,559,354,0.63327370304114494,313,0.55992844364937389,1.7,36.6,2.5,180,0.32200357781753131,0,7,1658830,2967.495527728086,4,13,80,129,17,38,8,33,0
45.52,-73.56,2,2020,4318,6797,12.159212880143112,1947.14,475890,0.03727,6.667262969588551e-05,559,354,0.63327370304114494,313,0.55992844364937389,1.7,36.6,2.5,180,0.32200357781753131,0,7,1658830,2967.495527728086,7,11,67,106,12,32,11,34,1
45.52,-73.56,3,2020,4318,6797,12.159212880143112,1947.14,475890,0.03727,6.667262969588551e-05,559,354,0.63327370304114494,313,0.55992844364937389,1.7,36.6,2.5,180,0.32200357781753131,0,2,1658830,2967.495527728086,8,16,42,102,11,30,5,44,1
45.52,-73.56,4,2020,4318,6797,12.159212880143112,1947.14,475890,0.03727,6.667262969588551e-05,559,354,0.63327370304114494,313,0.55992844364937389,1.7,36.6,2.5,180,0.32200357781753131,0,0,1658830,2967.495527728086,2,16,40,117,11,42,6,35,0
45.52,-73.55,1,2015,1834,3001,5.2649122807017541,1975.61,176859,0.3269,0.00057350877192982456,570,339,0.59473684210526312,289,0.50701754385964914,1.7,40.6,2.3,150,0.26315789473684209,0,1,361313,633.88245614035088,0,0,6,15,3,3,2,6,0
45.52,-73.55,2,2015,1834,3001,5.2649122807017541,1975.61,176859,0.3269,0.00057350877192982456,570,339,0.59473684210526312,289,0.50701754385964914,1.7,40.6,2.3,150,0.26315789473684209,0,2,361313,633.88245614035088,3,3,13,43,6,10,3,17,0
45.52,-73.55,3,2015,1834,3001,5.2649122807017541,1975.61,176859,0.3269,0.00057350877192982456,570,339,0.59473684210526312,289,0.50701754385964914,1.7,40.6,2.3,150,0.26315789473684209,0,2,361313,633.88245614035088,2,3,17,46,5,15,0,20,0
45.52,-73.55,4,2015,1834,3001,5.2649122807017541,1975.61,176859,0.3269,0.00057350877192982456,570,339,0.59473684210526312,289,0.50701754385964914,1.7,40.6,2.3,150,0.26315789473684209,0,0,361313,633.88245614035088,2,5,24,53,6,15,3,16,0
45.52,-73.55,1,2016,1834,3001,5.2649122807017541,1975.61,176859,0.3269,0.00057350877192982456,570,339,0.59473684210526312,289,0.50701754385964914,1.7,40.6,2.3,150,0.26315789473684209,0,3,361313,633.88245614035088,2,6,19,38,3,9,5,9,0
45.52,-73.55,2,2016,1834,3001,5.2649122807017541,1975.61,176859,0.3269,0.00057350877192982456,570,339,0.59473684210526312,289,0.50701754385964914,1.7,40.6,2.3,150,0.26315789473684209,0,2,361313,633.88245614035088,4,6,13,44,6,8,2,16,0
45.52,-73.55,3,2016,1834,3001,5.2649122807017541,1975.61,176859,0.3269,0.00057350877192982456,570,339,0.59473684210526312,289,0.50701754385964914,1.7,40.6,2.3,150,0.26315789473684209,0,0,361313,633.88245614035088,2,5,16,58,9,11,6,22,0
45.52,-73.55,4,2016,1834,3001,5.2649122807017541,1975.61,176859,0.3269,0.00057350877192982456,570,339,0.59473684210526312,289,0.50701754385964914,1.7,40.6,2.3,150,0.26315789473684209,0,0,361313,633.88245614035088,0,5,21,69,6,16,4,33,0
45.52,-73.55,1,2017,1834,3001,5.2649122807017541,1975.61,176859,0.3269,0.00057350877192982456,570,339,0.59473684210526312,289,0.50701754385964914,1.7,40.6,2.3,150,0.26315789473684209,0,2,361313,633.88245614035088,0,2,14,46,7,11,2,21,0
45.52,-73.55,2,2017,1834,3001,5.2649122807017541,1975.61,176859,0.3269,0.00057350877192982456,570,339,0.59473684210526312,289,0.50701754385964914,1.7,40.6,2.3,150,0.26315789473684209,0,0,361313,633.88245614035088,2,2,13,45,5,15,2,17,0
45.52,-73.55,3,2017,1834,3001,5.2649122807017541,1975.61,176859,0.3269,0.00057350877192982456,570,339,0.59473684210526312,289,0.50701754385964914,1.7,40.6,2.3,150,0.26315789473684209,0,3,361313,633.88245614035088,2,4,22,68,3,25,2,31,0
45.52,-73.55,4,2017,1834,3001,5.2649122807017541,1975.61,176859,0.3269,0.00057350877192982456,570,339,0.59473684210526312,289,0.50701754385964914,1.7,40.6,2.3,150,0.26315789473684209,0,0,361313,633.88245614035088,3,5,17,57,6,15,0,18,0
45.52,-73.55,1,2018,1834,3001,5.2649122807017541,1975.61,176859,0.3269,0.00057350877192982456,570,339,0.59473684210526312,289,0.50701754385964914,1.7,40.6,2.3,150,0.26315789473684209,0,0,361313,633.88245614035088,0,3,18,36,7,10,0,13,0
45.52,-73.55,2,2018,1834,3001,5.2649122807017541,1975.61,176859,0.3269,0.00057350877192982456,570,339,0.59473684210526312,289,0.50701754385964914,1.7,40.6,2.3,150,0.26315789473684209,0,0,361313,633.88245614035088,0,3,10,34,5,9,3,7,0
45.52,-73.55,3,2018,1834,3001,5.2649122807017541,1975.61,176859,0.3269,0.00057350877192982456,570,339,0.59473684210526312,289,0.50701754385964914,1.7,40.6,2.3,150,0.26315789473684209,0,0,361313,633.88245614035088,0,0,17,53,4,17,7,17,0
45.52,-73.55,4,2018,1834,3001,5.2649122807017541,1975.61,176859,0.3269,0.00057350877192982456,570,339,0.59473684210526312,289,0.50701754385964914,1.7,40.6,2.3,150,0.26315789473684209,0,0,361313,633.88245614035088,0,0,28,49,2,13,6,21,0
45.52,-73.55,1,2019,1834,3001,5.2649122807017541,1975.61,176859,0.3269,0.00057350877192982456,570,339,0.59473684210526312,289,0.50701754385964914,1.7,40.6,2.3,150,0.26315789473684209,0,2,361313,633.88245614035088,0,0,16,55,6,13,5,23,0
45.52,-73.55,2,2019,1834,3001,5.2649122807017541,1975.61,176859,0.3269,0.00057350877192982456,570,339,0.59473684210526312,289,0.50701754385964914,1.7,40.6,2.3,150,0.26315789473684209,0,1,361313,633.88245614035088,3,3,12,25,2,4,3,7,0
45.52,-73.55,3,2019,1834,3001,5.2649122807017541,1975.61,176859,0.3269,0.00057350877192982456,570,339,0.59473684210526312,289,0.50701754385964914,1.7,40.6,2.3,150,0.26315789473684209,0,1,361313,633.88245614035088,1,3,17,45,8,7,3,16,0
45.52,-73.55,4,2019,1834,3001,5.2649122807017541,1975.61,176859,0.3269,0.00057350877192982456,570,339,0.59473684210526312,289,0.50701754385964914,1.7,40.6,2.3,150,0.26315789473684209,0,1,361313,633.88245614035088,1,4,12,55,6,17,8,8,0
45.52,-73.55,1,2020,1834,3001,5.2649122807017541,1975.61,176859,0.3269,0.00057350877192982456,570,339,0.59473684210526312,289,0.50701754385964914,1.7,40.6,2.3,150,0.26315789473684209,0,2,361313,633.88245614035088,3,5,22,70,4,21,7,17,0
45.52,-73.55,2,2020,1834,3001,5.2649122807017541,1975.61,176859,0.3269,0.00057350877192982456,570,339,0.59473684210526312,289,0.50701754385964914,1.7,40.6,2.3,150,0.26315789473684209,0,1,361313,633.88245614035088,2,4,19,38,6,6,7,12,0
45.52,-73.55,3,2020,1834,3001,5.2649122807017541,1975.61,176859,0.3269,0.00057350877192982456,570,339,0.59473684210526312,289,0.50701754385964914,1.7,40.6,2.3,150,0.26315789473684209,0,2,361313,633.88245614035088,2,5,14,38,5,15,7,8,0
45.52,-73.55,4,2020,1834,3001,5.2649122807017541,1975.61,176859,0.3269,0.00057350877192982456,570,339,0.59473684210526312,289,0.50701754385964914,1.7,40.6,2.3,150,0.26315789473684209,0,0,361313,633.88245614035088,2,5,7,66,7,18,7,14,0
45.53,-73.73,2,2015,536,489,0.67078189300411528,1967.38,167412,0.35628,0.00048872427983539092,729,290,0.39780521262002744,270,0.37037037037037035,2.6,36.9,3.2,95,0.13031550068587106,0,0,67971,93.238683127572017,0,0,1,2,0,0,1,1,0
45.53,-73.73,3,2015,536,489,0.67078189300411528,1967.38,167412,0.35628,0.00048872427983539092,729,290,0.39780521262002744,270,0.37037037037037035,2.6,36.9,3.2,95,0.13031550068587106,0,0,67971,93.238683127572017,0,0,1,6,0,1,3,1,0
45.53,-73.73,4,2015,536,489,0.67078189300411528,1967.38,167412,0.35628,0.00048872427983539092,729,290,0.39780521262002744,270,0.37037037037037035,2.6,36.9,3.2,95,0.13031550068587106,0,0,67971,93.238683127572017,0,0,1,3,0,0,1,0,0
45.53,-73.73,1,2016,536,489,0.67078189300411528,1967.38,167412,0.35628,0.00048872427983539092,729,290,0.39780521262002744,270,0.37037037037037035,2.6,36.9,3.2,95,0.13031550068587106,0,1,67971,93.238683127572017,0,0,1,0,0,0,0,0,0
45.53,-73.73,2,2016,536,489,0.67078189300411528,1967.38,167412,0.35628,0.00048872427983539092,729,290,0.39780521262002744,270,0.37037037037037035,2.6,36.9,3.2,95,0.13031550068587106,0,0,67971,93.238683127572017,1,1,2,3,0,0,2,0,0
45.53,-73.73,3,2016,536,489,0.67078189300411528,1967.38,167412,0.35628,0.00048872427983539092,729,290,0.39780521262002744,270,0.37037037037037035,2.6,36.9,3.2,95,0.13031550068587106,0,0,67971,93.238683127572017,0,1,2,1,0,0,0,0,0
45.53,-73.73,4,2016,536,489,0.67078189300411528,1967.38,167412,0.35628,0.00048872427983539092,729,290,0.39780521262002744,270,0.37037037037037035,2.6,36.9,3.2,95,0.13031550068587106,0,0,67971,93.238683127572017,0,1,3,6,0,1,0,2,0
45.53,-73.73,1,2017,536,489,0.67078189300411528,1967.38,167412,0.35628,0.00048872427983539092,729,290,0.39780521262002744,270,0.37037037037037035,2.6,36.9,3.2,95,0.13031550068587106,0,1,67971,93.238683127572017,0,0,3,3,0,1,0,0,0
45.53,-73.73,2,2017,536,489,0.67078189300411528,1967.38,167412,0.35628,0.00048872427983539092,729,290,0.39780521262002744,270,0.37037037037037035,2.6,36.9,3.2,95,0.13031550068587106,0,0,67971,93.238683127572017,1,1,0,2,0,0,1,0,0
45.53,-73.73,3,2017,536,489,0.67078189300411528,1967.38,167412,0.35628,0.00048872427983539092,729,290,0.39780521262002744,270,0.37037037037037035,2.6,36.9,3.2,95,0.13031550068587106,0,0,67971,93.238683127572017,0,1,5,5,0,2,0,3,0
45.53,-73.73,4,2017,536,489,0.67078189300411528,1967.38,167412,0.35628,0.00048872427983539092,729,290,0.39780521262002744,270,0.37037037037037035,2.6,36.9,3.2,95,0.13031550068587106,0,0,67971,93.238683127572017,0,1,3,4,0,2,0,2,0
45.53,-73.73,1,2018,536,489,0.67078189300411528,1967.38,167412,0.35628,0.00048872427983539092,729,290,0.39780521262002744,270,0.37037037037037035,2.6,36.9,3.2,95,0.13031550068587106,0,0,67971,93.238683127572017,0,0,1,2,0,0,0,2,0
45.53,-73.73,2,2018,536,489,0.67078189300411528,1967.38,167412,0.35628,0.00048872427983539092,729,290,0.39780521262002744,270,0.37037037037037035,2.6,36.9,3.2,95,0.13031550068587106,0,0,67971,93.238683127572017,0,0,4,1,0,0,0,1,0
45.53,-73.73,3,2018,536,489,0.67078189300411528,1967.38,167412,0.35628,0.00048872427983539092,729,290,0.39780521262002744,270,0.37037037037037035,2.6,36.9,3.2,95,0.13031550068587106,0,2,67971,93.238683127572017,2,2,0,5,0,0,0,3,0
45.53,-73.73,4,2018,536,489,0.67078189300411528,1967.38,167412,0.35628,0.00048872427983539092,729,290,0.39780521262002744,270,0.37037037037037035,2.6,36.9,3.2,95,0.13031550068587106,0,0,67971,93.238683127572017,2,2,1,1,0,1,0,0,0
45.53,-73.73,1,2019,536,489,0.67078189300411528,1967.38,167412,0.35628,0.00048872427983539092,729,290,0.39780521262002744,270,0.37037037037037035,2.6,36.9,3.2,95,0.13031550068587106,0,0,67971,93.238683127572017,0,2,1,5,0,5,0,0,0
45.53,-73.73,2,2019,536,489,0.67078189300411528,1967.38,167412,0.35628,0.00048872427983539092,729,290,0.39780521262002744,270,0.37037037037037035,2.6,36.9,3.2,95,0.13031550068587106,0,0,67971,93.238683127572017,0,2,2,1,0,1,0,0,0
45.53,-73.73,3,2019,536,489,0.67078189300411528,1967.38,167412,0.35628,0.00048872427983539092,729,290,0.39780521262002744,270,0.37037037037037035,2.6,36.9,3.2,95,0.13031550068587106,0,0,67971,93.238683127572017,0,0,5,2,0,1,0,1,0
45.53,-73.73,4,2019,536,489,0.67078189300411528,1967.38,167412,0.35628,0.00048872427983539092,729,290,0.39780521262002744,270,0.37037037037037035,2.6,36.9,3.2,95,0.13031550068587106,0,0,67971,93.238683127572017,0,0,5,2,0,0,1,0,0
45.53,-73.73,2,2020,536,489,0.67078189300411528,1967.38,167412,0.35628,0.00048872427983539092,729,290,0.39780521262002744,270,0.37037037037037035,2.6,36.9,3.2,95,0.13031550068587106,0,1,67971,93.238683127572017,0,0,0,0,0,0,0,0,0
45.53,-73.73,3,2020,536,489,0.67078189300411528,1967.38,167412,0.35628,0.00048872427983539092,729,290,0.39780521262002744,270,0.37037037037037035,2.6,36.9,3.2,95,0.13031550068587106,0,1,67971,93.238683127572017,1,1,4,5,1,1,2,1,0
45.53,-73.73,4,2020,536,489,0.67078189300411528,1967.38,167412,0.35628,0.00048872427983539092,729,290,0.39780521262002744,270,0.37037037037037035,2.6,36.9,3.2,95,0.13031550068587106,0,0,67971,93.238683127572017,1,2,3,2,0,0,0,2,0
45.53,-73.72,1,2015,1614,3107,4.2157394843962006,1967.3,510440,0.07333,9.9497964721845323e-05,737,317,0.43012211668928085,293,0.39755766621438265,2.5,32.7,3.4,100,0.13568521031207598,0,3,367703,498.91858887381278,1,1,8,4,2,0,0,2,0
45.53,-73.72,2,2015,1614,3107,4.2157394843962006,1967.3,510440,0.07333,9.9497964721845323e-05,737,317,0.43012211668928085,293,0.39755766621438265,2.5,32.7,3.4,100,0.13568521031207598,0,0,367703,498.91858887381278,3,3,27,19,3,4,6,4,0
45.53,-73.72,3,2015,1614,3107,4.2157394843962006,1967.3,510440,0.07333,9.9497964721845323e-05,737,317,0.43012211668928085,293,0.39755766621438265,2.5,32.7,3.4,100,0.13568521031207598,0,0,367703,498.91858887381278,0,3,18,19,0,4,4,6,0
45.53,-73.72,4,2015,1614,3107,4.2157394843962006,1967.3,510440,0.07333,9.9497964721845323e-05,737,317,0.43012211668928085,293,0.39755766621438265,2.5,32.7,3.4,100,0.13568521031207598,0,1,367703,498.91858887381278,0,3,19,23,2,7,3,7,0
45.53,-73.72,1,2016,1614,3107,4.2157394843962006,1967.3,510440,0.07333,9.9497964721845323e-05,737,317,0.43012211668928085,293,0.39755766621438265,2.5,32.7,3.4,100,0.13568521031207598,0,0,367703,498.91858887381278,1,1,30,22,2,2,3,11,0
45.53,-73.72,2,2016,1614,3107,4.2157394843962006,1967.3,510440,0.07333,9.9497964721845323e-05,737,317,0.43012211668928085,293,0.39755766621438265,2.5,32.7,3.4,100,0.13568521031207598,0,0,367703,498.91858887381278,0,1,17,20,0,3,3,12,0
